description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,brand,CLASIFICACION
Bebida en Polvo Clight Sin Calorías Sabor Mandarina 14g,S/ 2.30,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Mandarina,2.3,metro,,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Naranja 14g,S/ 2.30,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Naranja,2.3,wong,,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Fresa 14g,S/ 2.30,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Fresa,2.3,metro,,BEBIDA DE FRUTA ENVASADA
Bebida en Polvo Clight Sin Calorías Sabor Piña 14g,S/ 2.30,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,14.0,g,Bebida en Polvo Clight Sin Calorías Sabor Piña,2.3,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Botella 300ml,S/ 2.35,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,300.0,ml,Bebida de Durazno Frugos del Valle Botella,2.35,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Sin Azúcar Sporade Tropical Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Sin Azúcar Sporade Tropical Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Cool Blue Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Gatorade Cool Blue Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Mandarina Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Gatorade Mandarina Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Sabor Fruta Tropical 500 mL,S/ 2.40,tottus,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:01:59.430558,500.0,ml,Bebida Rehidratante Sabor Fruta Tropical,2.4,tottus,GATORADE,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Apple Ice Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Gatorade Apple Ice Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Sin Azúcar Sporade Apple Ice Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Sin Azúcar Sporade Apple Ice Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Tropical Botella 500ml,S/ 2.40,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida Rehidratante Gatorade Tropical Botella,2.4,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Cool Blue Botella 500ml,S/ 2.40,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,500.0,ml,Bebida Rehidratante Gatorade Cool Blue Botella,2.4,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,500.0,ml,Bebida de Té Verde Sabor Limón Free Tea Botella,2.7,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Té Verde Sabor Limón Free Tea Botella 500ml,S/ 2.70,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,500.0,ml,Bebida de Té Verde Sabor Limón Free Tea Botella,2.7,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante GATORADE Mandarina Botella 500ml,S/ 2.90,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,500.0,ml,Bebida Rehidratante GATORADE Mandarina Botella,2.9,vivanda,GATORADE,BEBIDA DE FRUTA ENVASADA
Bebida Chocolatada La Preferida 800ml,S/ 3.00,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,800.0,ml,Bebida Chocolatada La Preferida,3.0,wong,,BEBIDA DE FRUTA ENVASADA
Bebida con Avena y Canela Laive Deli Avena 250ml,S/ 3.10,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,250.0,ml,Bebida con Avena y Canela Laive Deli Avena,3.1,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Kero Aloe Vera Sabor Uva Botella 300ml,S/ 3.10,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,300.0,ml,Bebida Kero Aloe Vera Sabor Uva Botella,3.1,metro,,BEBIDA DE FRUTA ENVASADA
Bebida con Avena y Canela Laive Deli Avena 250ml,S/ 3.20,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,250.0,ml,Bebida con Avena y Canela Laive Deli Avena,3.2,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Kero Aloe Vera Sabor Uva Botella 300ml,S/ 3.20,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,300.0,ml,Bebida Kero Aloe Vera Sabor Uva Botella,3.2,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Casera Gloria Limonada Caja 1L,S/ 3.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida Casera Gloria Limonada Caja,3.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Casera Gloria Emoliente Caja 1L,S/ 3.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida Casera Gloria Emoliente Caja,3.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Gloria Shake Capuccino Botella 320ml,S/ 3.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,320.0,ml,Bebida Gloria Shake Capuccino Botella,3.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Gloria Shake Capuccino Botella 320ml,S/ 3.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,320.0,ml,Bebida Gloria Shake Capuccino Botella,3.5,wong,,BEBIDA DE FRUTA ENVASADA
"Bebida de Manzana, Aguaymanto y Carambola Bio Amayu Botella 300ml",S/ 3.60,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,300.0,ml,"Bebida de Manzana, Aguaymanto y Carambola Bio Amayu Botella",3.6,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Gatorade Tropical Botella 1 Litro,S/ 3.60,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida Rehidratante Gatorade Tropical Botella itro,3.6,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango Gloria Caja 1L,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Mango Gloria Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Frugos Fresh Citrus Botella 1.5L,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.5,l,Bebida Frugos Fresh Citrus Botella,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango Frugos del Valle Caja 970ml,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,970.0,ml,Bebida de Mango Frugos del Valle Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana Frugos del Valle Caja 970ml,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,970.0,ml,Bebida de Manzana Frugos del Valle Caja,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Gloria Caja 1L,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Durazno Gloria Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango Gloria Caja 1L,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Mango Gloria Caja,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Agua San Luis Sabor Limón Botella 1.5L,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.5,l,Bebida de Agua San Luis Sabor Limón Botella,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Caja 970ml,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,970.0,ml,Bebida de Durazno Frugos del Valle Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Sabor a Mango Caja 970ml,S/ 3.90,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,970.0,ml,Bebida FRUGOS Sabor a Mango Caja,3.9,vivanda,FRUGOS,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Gloria Caja 1L,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Durazno Gloria Caja,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Gloria Caja 1L,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Naranja Gloria Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Frugos del Valle Caja 970ml,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,970.0,ml,Bebida de Naranja Frugos del Valle Caja,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Piña Gloria Caja 1L,S/ 3.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Piña Gloria Caja,3.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Maracuyá Gloria Caja 1L,S/ 3.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Maracuyá Gloria Caja,3.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Durazno Caja 1L,S/ 4.00,vega,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:49:33.002432,1.0,l,Bebida GLORIA Durazno Caja,4.0,vega,Gloria,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Maracuya Caja 1L,S/ 4.00,vega,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:49:33.002432,1.0,l,Bebida GLORIA Maracuya Caja,4.0,vega,Gloria,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Piña Caja 1L,S/ 4.00,vega,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:49:33.002432,1.0,l,Bebida GLORIA Piña Caja,4.0,vega,Gloria,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Mango Caja 1L,S/ 4.00,vega,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:49:33.002432,1.0,l,Bebida GLORIA Mango Caja,4.0,vega,Gloria,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Naranja Caja 1L,S/ 4.00,vega,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:49:33.002432,1.0,l,Bebida GLORIA Naranja Caja,4.0,vega,Gloria,BEBIDA DE FRUTA ENVASADA
Bebida GLORIA Mango Caja 1L,S/ 4.40,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,1.0,l,Bebida GLORIA Mango Caja,4.4,vivanda,GLORIA,BEBIDA DE FRUTA ENVASADA
Bebida de Durazno Frugos del Valle Botella 1L,S/ 4.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Durazno Frugos del Valle Botella,4.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida FRUGOS Mango y Fresa Caja 1L,S/ 4.50,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,1.0,l,Bebida FRUGOS Mango y Fresa Caja,4.5,vivanda,FRUGOS,BEBIDA DE FRUTA ENVASADA
Bebida de Pera Watts Caja 1L,S/ 4.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Pera Watts Caja,4.5,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Pera Watts Caja 1L,S/ 4.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Pera Watts Caja,4.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Fresa Frugos del Valle Caja 1L,S/ 4.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida de Mango y Fresa Frugos del Valle Caja,4.5,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Fresa Frugos del Valle Caja 1L,S/ 4.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Mango y Fresa Frugos del Valle Caja,4.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Avena Vakimu Yoguavena Mix Berries 160g,S/ 4.56,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,160.0,g,Bebida de Avena Vakimu Yoguavena Mix Berries,4.56,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Piña y Granadilla Golden Botella 485ml,S/ 4.79,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,485.0,ml,Bebida de Piña y Granadilla Golden Botella,4.79,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Membrillo y Piña Golden Botella 485ml,S/ 4.79,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,485.0,ml,Bebida de Membrillo y Piña Golden Botella,4.79,metro,,BEBIDA DE FRUTA ENVASADA
FRUTAS CITRICAS 3LT,S/ 4.90,tottus,BEBIDA DE FRUTA ENVASADA,2024-12-04 14:01:59.430558,3.0,l,FRUTAS CITRICAS T,4.9,tottus,FRUTARIS,BEBIDA DE FRUTA ENVASADA
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,S/ 4.99,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,473.0,ml,Bebida Energizante Volt Gamer Ponche de Frutas Lata,4.99,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Emoliente Golden Botella 485ml,S/ 4.99,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,485.0,ml,Bebida de Emoliente Golden Botella,4.99,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Emoliente Golden Botella 485ml,S/ 4.99,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,485.0,ml,Bebida de Emoliente Golden Botella,4.99,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Energizante Volt Gamer Ponche de Frutas Lata 473ml,S/ 4.99,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,473.0,ml,Bebida Energizante Volt Gamer Ponche de Frutas Lata,4.99,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante GATORADE Gatorlyte Fresa-Kiwi 591ml,S/ 5.00,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,591.0,ml,Bebida Rehidratante GATORADE Gatorlyte Fresa-Kiwi,5.0,vivanda,GATORADE,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante GATORADE Gatorlyte Uva 591ml,S/ 5.00,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,591.0,ml,Bebida Rehidratante GATORADE Gatorlyte Uva,5.0,vivanda,GATORADE,BEBIDA DE FRUTA ENVASADA
Bebida Cold Pressed Zuma Peru Shot Defense Botella 60ml,S/ 5.00,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,60.0,ml,Bebida Cold Pressed Zuma Peru Shot Defense Botella,5.0,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana Frugos del Valle Caja 1.5L,S/ 5.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.5,l,Bebida de Manzana Frugos del Valle Caja,5.5,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Naranja Frugos del Valle Caja 1.5L,S/ 5.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.5,l,Bebida de Naranja Frugos del Valle Caja,5.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana Frugos del Valle Caja 1.5L,S/ 5.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.5,l,Bebida de Manzana Frugos del Valle Caja,5.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante POWERADE Frutas Botella 1.5L,S/ 5.50,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,1.5,l,Bebida Rehidratante POWERADE Frutas Botella,5.5,vivanda,POWERADE,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana y Piña Golden Botella 485ml,S/ 5.79,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,485.0,ml,Bebida de Manzana y Piña Golden Botella,5.79,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Manzana y Piña Golden Botella 485ml,S/ 5.79,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,485.0,ml,Bebida de Manzana y Piña Golden Botella,5.79,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Rehidratante Life SOS Recovery Tropical Lata 355ml,S/ 5.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,355.0,ml,Bebida Rehidratante Life SOS Recovery Tropical Lata,5.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida Life SOS Relax Lata 355ml,S/ 5.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,1.0,l,Bebida Life SOS Relaata,5.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida FRUTARIS con Sabor a Frutas Cítricas Botella 3L,S/ 5.90,vivanda,BEBIDA DE FRUTA ENVASADA,2024-12-04 18:20:33.841173,3.0,l,Bebida FRUTARIS con Sabor a Frutas Cítricas Botella,5.9,vivanda,FRUTARIS,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Maracuyá Frumas Botella 400 ml,S/ 5.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,400.0,ml,Bebida de Mango y Maracuyá Frumas Botella,5.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Durazno Frumas Botella 400 ml,S/ 5.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,400.0,ml,Bebida de Mango y Durazno Frumas Botella,5.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Piña y Maracuyá Frumas Botella 400 ml,S/ 5.90,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,400.0,ml,Bebida de Piña y Maracuyá Frumas Botella,5.9,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Sandía Frumas Botella 400 ml,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,400.0,ml,Bebida de Mango y Sandía Frumas Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Cifrut Citrus Punch 3L,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,3.0,l,Bebida Cifrut Citrus Punch,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Frugos Fresh Citrus Botella 3L,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,3.0,l,Bebida Frugos Fresh Citrus Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Mango y Maracuyá Frumas Botella 400 ml,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,400.0,ml,Bebida de Mango y Maracuyá Frumas Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Piña y Maracuyá Frumas Botella 400 ml,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,400.0,ml,Bebida de Piña y Maracuyá Frumas Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Frugos del Valle Fresh Fruit Punch Botella 3L,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,3.0,l,Bebida Frugos del Valle Fresh Fruit Punch Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Cifrut Fruit Punch 3L,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,3.0,l,Bebida Cifrut Fruit Punch,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida Chilcano de Pisco Piscano Maracuyá Botella 275ml,S/ 5.90,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,275.0,ml,Bebida Chilcano de Pisco Piscano Maracuyá Botella,5.9,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Camu Camu Golden Botella 485ml,S/ 6.19,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,485.0,ml,Bebida de Camu Camu Golden Botella,6.19,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Camu Camu Golden Botella 485ml,S/ 6.19,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,485.0,ml,Bebida de Camu Camu Golden Botella,6.19,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Soya UHT Soy Vida Caja 1L,S/ 6.20,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,1.0,l,Bebida de Soya UHT Soy Vida Caja,6.2,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Chicha Morada Light Golden Botella 485ml,S/ 6.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,485.0,ml,Bebida de Chicha Morada Light Golden Botella,6.5,wong,,BEBIDA DE FRUTA ENVASADA
Bebida de Almendra Laive Vio Sin Azúcar Botella 390g,S/ 6.50,metro,BEBIDA DE FRUTA ENVASADA,2024-12-04 22:28:47.703244,390.0,g,Bebida de Almendra Laive Vio Sin Azúcar Botella,6.5,metro,,BEBIDA DE FRUTA ENVASADA
Bebida de Chicha Morada Golden Botella 485ml,S/ 6.50,wong,BEBIDA DE FRUTA ENVASADA,2024-12-04 20:57:51.234171,485.0,ml,Bebida de Chicha Morada Golden Botella,6.5,wong,,BEBIDA DE FRUTA ENVASADA
