description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Bebida Rehidratante Gatorade Mandarina Botella 750ml,S/ 4.99,metro,MANDARINA,2024-12-05 15:53:02.525202,750.0,ml,Bebida Rehidratante Gatorade Mandarina Botella,4.99,metro,,,MANDARINA
Tripack Bebida Instantánea Clight Sin Calorías Sabor Mandarina 14g,S/ 5.00,metro,MANDARINA,2024-12-05 15:53:02.525202,14.0,g,Tripack Bebida Instantánea Clight Sin Calorías Sabor Mandarina,5.0,metro,,,MANDARINA
Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa 946ml,S/ 5.50,metro,MANDARINA,2024-12-05 15:53:02.525202,946.0,ml,Yogurt Bebible Oquendo Sabor Mandarina - Maracuyá Bolsa,5.5,metro,,,MANDARINA
Mandarina Costa x kg,S/ 5.69 x kg,metro,MANDARINA,2024-12-05 15:53:02.525202,1.0,kg,Mandarina Costa,5.69,metro,,,MANDARINA
Mandarina Costa x kg,S/ 5.99 x kg,wong,MANDARINA,2024-12-05 18:26:53.165339,1.0,kg,Mandarina Costa,5.99,wong,,,MANDARINA
Mandarina con Pepa x kg,S/ 5.99 x kg,wong,MANDARINA,2024-12-05 18:26:53.165339,1.0,kg,Mandarina con Pepa,5.99,wong,,,MANDARINA
Mandarina sin Pepa Wong x kg,S/ 5.99 x kg,wong,MANDARINA,2024-12-05 18:26:53.165339,1.0,kg,Mandarina sin Pepa Wong,5.99,wong,,,MANDARINA
Bebida Rehidratante Suerox Sabor Naranja - Mandarina Botella 630ml,S/ 6.50,metro,MANDARINA,2024-12-05 15:53:02.525202,630.0,ml,Bebida Rehidratante Suerox Sabor Naranja - Mandarina Botella,6.5,metro,,,MANDARINA
Rehidratante Naranja Mandarina 630 mL,S/ 6.50,tottus,MANDARINA,2024-12-05 11:54:42.300450,630.0,ml,Rehidratante Naranja Mandarina,6.5,tottus,,SUEROX,MANDARINA
Bebida Rehidrantante SUEROX Naranja y Mandarina Botella 630ml,S/ 6.50,vivanda,MANDARINA,2024-12-05 21:58:48.644255,630.0,ml,Bebida Rehidrantante SUEROX Naranja y Mandarina Botella,6.5,vivanda,,SUEROX,MANDARINA
Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml,S/ 6.50,vega,MANDARINA,2024-12-05 12:30:53.947496,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mandarina Botella,6.5,vega,,SUEROX,MANDARINA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3L",S/ 7.10,metro,MANDARINA,2024-12-05 15:53:02.525202,3.0,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",7.1,metro,,,MANDARINA
Agua San Pellegrino Essenza Mandarina y Fresa Lata 300 ml,S/ 7.20,metro,MANDARINA,2024-12-05 15:53:02.525202,300.0,ml,Agua San Pellegrino Essenza Mandarina y Fresa Lata,7.2,metro,,,MANDARINA
Sixpack Bebida Frugos del Valle Piña Mandarina Caja 235ml,S/ 7.90,metro,MANDARINA,2024-12-05 15:53:02.525202,235.0,ml,Sixpack Bebida Frugos del Valle Piña Mandarina Caja,7.9,metro,,,MANDARINA
Agua Saborizada SAN PELLEGRINO Essenza Sabor a Mandarina y Fresa Lata 330ml,S/ 8.00,vivanda,MANDARINA,2024-12-05 21:58:48.644255,330.0,ml,Agua Saborizada SAN PELLEGRINO Essenza Sabor a Mandarina y Fresa Lata,8.0,vivanda,,SAN PELLEGRINO,MANDARINA
Six Pack Piña Mandarina 235 mL,S/ 8.20,tottus,MANDARINA,2024-12-05 11:54:42.300450,235.0,ml,Six Pack Piña Mandarina,8.2,tottus,,FRUGOS DEL VALLE,MANDARINA
Jugo Cold Pressed de Mandarina Ecofresh Botella 475ml,S/ 8.90,wong,MANDARINA,2024-12-05 18:26:53.165339,475.0,ml,Jugo Cold Pressed de Mandarina Ecofresh Botella,8.9,wong,,,MANDARINA
Cerveza Artesanal Candelaria Sunset Toronja & Mandarina Lata 355ml,S/ 8.90,metro,MANDARINA,2024-12-05 15:53:02.525202,355.0,ml,Cerveza Artesanal Candelaria Sunset Toronja & Mandarina Lata,8.9,metro,,,MANDARINA
Tripack Jabón en Barra Palmolive Mandarina y Romero 110g,S/ 9.90,metro,MANDARINA,2024-12-05 15:53:02.525202,110.0,g,Tripack Jabón en Barra Palmolive Mandarina y Romero,9.9,metro,,,MANDARINA
Mandarina con Pepa La Morochita Wong 1.5kg,S/ 10.49,wong,MANDARINA,2024-12-05 18:26:53.165339,1.5,kg,Mandarina con Pepa La Morochita Wong,10.49,wong,,,MANDARINA
"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella 3.78 lt",S/ 10.63,metro,MANDARINA,2024-12-05 15:53:02.525202,3.78,l,"Bebida De Naranja, Mandarina y Limón Citrus Punch Tampico Botella",10.63,metro,,,MANDARINA
Mandarina La Pecosita Kids x kg,S/ 12.99,wong,MANDARINA,2024-12-05 18:26:53.165339,1.0,kg,Mandarina La Pecosita Kids,12.99,wong,,,MANDARINA
Mandarina Sin Pepa La Pecosita x 2 kg,S/ 13.99,wong,MANDARINA,2024-12-05 18:26:53.165339,2.0,kg,Mandarina Sin Pepa La Pecosita x,13.99,wong,,,MANDARINA
Néctar de Mandarina Bajo en Calorías Ecofresh Botella 1L,S/ 14.90,wong,MANDARINA,2024-12-05 18:26:53.165339,1.0,l,Néctar de Mandarina Bajo en Calorías Ecofresh Botella,14.9,wong,,,MANDARINA
Sacagrasa Eco-Amigable Mandarina Spray 650 ml,S/ 17.30,metro,MANDARINA,2024-12-05 15:53:02.525202,650.0,ml,Sacagrasa Eco-Amigable Mandarina Spray,17.3,metro,,,MANDARINA
Pack 12 Bebida Rehidratante SPORADE Mandarina Botella 500ml,S/ 18.00 32%,vega,MANDARINA,2024-12-05 12:30:53.947496,500.0,ml,Pack 12 Bebida Rehidratante SPORADE Mandarina Botella,18.0,vega,,Sporade,MANDARINA
Bebida Rehidratante SUEROX Sabor a Mandarina Botella 630ml x 12u,S/ 78.00,vega,MANDARINA,2024-12-05 12:30:53.947496,630.0,ml,Bebida Rehidratante SUEROX Sabor a Mandarina Botella  x 12u,78.0,vega,,SUEROX,MANDARINA
