description,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric,WEB,unit,brand,CLASIFICACION
Leche Chocolatada DANLAC Botella 900ml,S/ 8.60,vivanda,PRODUCTO ACHOCOLATADO,2024-12-05 22:34:16.872120,900.0,ml,Leche Chocolatada DANLAC Botella,8.6,vivanda,,DANLAC,PRODUCTO ACHOCOLATADO
Leche Chocolatada DANLAC Botella 900ml,S/ 8.60 un,plaza_vea,PRODUCTO ACHOCOLATADO,2024-12-05 16:06:00.080043,900.0,ml,Leche Chocolatada DANLAC Botella,8.6,plaza_vea,Botella 900ml,,PRODUCTO ACHOCOLATADO
Leche Chocolatada Deslactosada DANLAC Botella ...,S/ 8.80 un,plaza_vea,PRODUCTO ACHOCOLATADO,2024-12-05 16:06:00.080043,900.0,ml,Leche Chocolatada Deslactosada DANLAC Botella,8.8,plaza_vea,Botella 900ml,,PRODUCTO ACHOCOLATADO
Leche Chocolatada Deslactosada DANLAC Botella 900ml,S/ 8.80,vivanda,PRODUCTO ACHOCOLATADO,2024-12-05 22:34:16.872120,900.0,ml,Leche Chocolatada Deslactosada DANLAC Botella,8.8,vivanda,,DANLAC,PRODUCTO ACHOCOLATADO
Chocolisto Achocolatado 200 g,S/ 8.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,200.0,g,Chocolisto Achocolatado,8.9,tottus,,,PRODUCTO ACHOCOLATADO
Leche Chocolatada BONLÉ UHT Tetrapack 180ml Paquete 6un,S/ 9.00,vega,PRODUCTO ACHOCOLATADO,2024-12-05 13:28:01.638406,180.0,ml,Leche Chocolatada BONLÉ UHT Tetrapack  Paquete,9.0,vega,,Bonle,PRODUCTO ACHOCOLATADO
Frijol Canario 500 g,S/ 9.20,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,500.0,g,Frijol Canario,9.2,tottus,,TESORO DEL CAMPO,PRODUCTO ACHOCOLATADO
Leche Chocolatada GLORIA UHT Niños Caja 180ml ...,S/ 9.50 un,plaza_vea,PRODUCTO ACHOCOLATADO,2024-12-05 16:06:00.080043,6.0,un,Leche Chocolatada GLORIA UHT Niños Caja,9.5,plaza_vea,Paquete 6un,,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 9.70,metro,PRODUCTO ACHOCOLATADO,2024-12-05 16:52:06.030323,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,9.7,metro,,,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Doypack 200 g,S/ 9.70,metro,PRODUCTO ACHOCOLATADO,2024-12-05 16:52:06.030323,200.0,g,Achocolatado Chocolisto Doypack,9.7,metro,,,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Doypack 200 g,S/ 9.70,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,200.0,g,Achocolatado Chocolisto Doypack,9.7,wong,,,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo Doypack 200 g,S/ 9.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,200.0,g,Chocolatada en Polvo Miskísimoo Doypack,9.9,wong,,,PRODUCTO ACHOCOLATADO
Pretostado 7 en 1 Productos Andinos 400 g,S/ 10.30,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,400.0,g,Pretostado 7 en 1 Productos Andinos,10.3,tottus,,GENERICO,PRODUCTO ACHOCOLATADO
Pretostado de Cerales 10 en 1 Productos Andinos 400 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,400.0,g,Pretostado de Cerales 10 en 1 Productos Andinos,10.9,tottus,,GENERICO,PRODUCTO ACHOCOLATADO
Crema para Peinar Colageno Sábila 275 mL,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,275.0,ml,Crema para Peinar Colageno Sábila,10.9,tottus,,SAVITAL,PRODUCTO ACHOCOLATADO
Duraznos en Almíbar 822 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,822.0,g,Duraznos en Almíbar,10.9,tottus,,ACONCAGUA,PRODUCTO ACHOCOLATADO
Pretostado 3 en 1 Productos Andinos 400 g,S/ 10.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,400.0,g,Pretostado 3 en 1 Productos Andinos,10.9,tottus,,,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo BATIANDINO Doypack 200g,S/ 10.90,vivanda,PRODUCTO ACHOCOLATADO,2024-12-05 22:34:16.872120,200.0,g,Chocolatada en Polvo BATIANDINO Doypack,10.9,vivanda,,BATIANDINO,PRODUCTO ACHOCOLATADO
Leche Chocolatada GLORIA UHT Niños Caja 180ml Paquete 6un,S/ 11.40,vivanda,PRODUCTO ACHOCOLATADO,2024-12-05 22:34:16.872120,180.0,ml,Leche Chocolatada GLORIA UHT Niños Caja  Paquete,11.4,vivanda,,GLORIA,PRODUCTO ACHOCOLATADO
Chocolisto Achocolatado 300 g,S/ 12.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,g,Chocolisto Achocolatado,12.9,tottus,,,PRODUCTO ACHOCOLATADO
Canister AS Rectangular Apilable 1000 mL,S/ 12.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,1000.0,ml,Canister AS Rectangular Apilable,12.9,tottus,,CASA JOVEN,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Pote 300 g,S/ 13.20,metro,PRODUCTO ACHOCOLATADO,2024-12-05 16:52:06.030323,300.0,g,Achocolatado Chocolisto Pote,13.2,metro,,,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Pote 300 g,S/ 13.50,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,300.0,g,Achocolatado Chocolisto Pote,13.5,wong,,,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Doypack 400 g,S/ 13.90,metro,PRODUCTO ACHOCOLATADO,2024-12-05 16:52:06.030323,400.0,g,Achocolatado Chocolisto Doypack,13.9,metro,,,PRODUCTO ACHOCOLATADO
Leche Chocolatada PIAMONTE Botella 946ml,S/ 14.10,vivanda,PRODUCTO ACHOCOLATADO,2024-12-05 22:34:16.872120,946.0,ml,Leche Chocolatada PIAMONTE Botella,14.1,vivanda,,PIAMONTE,PRODUCTO ACHOCOLATADO
Achocolatado Chocolisto Doypack 400 g,S/ 14.30,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,400.0,g,Achocolatado Chocolisto Doypack,14.3,wong,,,PRODUCTO ACHOCOLATADO
Desodorante Pro 5 en 1 Barra 45 g,S/ 14.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,45.0,g,Desodorante Pro 5 en 1 Barra,14.5,tottus,,LADY SPEED STICK,PRODUCTO ACHOCOLATADO
Tratamiento Capilar Amaras Reparación Divina Maracuya Frasco 300mL,S/ 15.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Tratamiento Capilar Amaras Reparación Divina Maracuya Frasco,15.9,tottus,,,PRODUCTO ACHOCOLATADO
Crema para Peinar Amarás Diosa Rulosa 300 mL,S/ 15.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Crema para Peinar Amarás Diosa Rulosa,15.9,tottus,,AMARAS,PRODUCTO ACHOCOLATADO
Tripack Leche Uht Slim Triple Zero 1 L,S/ 16.40,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,1.0,l,Tripack Leche Uht Slim Triple Zero,16.4,tottus,,GLORIA,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo MISKISIMOO Doypack 400g,S/ 17.50 un,plaza_vea,PRODUCTO ACHOCOLATADO,2024-12-05 16:06:00.080043,400.0,g,Chocolatada en Polvo MISKISIMOO Doypack,17.5,plaza_vea,Doypack 400g,,PRODUCTO ACHOCOLATADO
Chocolate para Taza VEGA Tableta 90g Display 12u,S/ 18.00,vega,PRODUCTO ACHOCOLATADO,2024-12-05 13:28:01.638406,90.0,g,Chocolate para Taza VEGA Tableta  Display 12u,18.0,vega,,Vega,PRODUCTO ACHOCOLATADO
Chocolate para Taza TIMONEL Tableta 90g Display 12u,S/ 18.00,vega,PRODUCTO ACHOCOLATADO,2024-12-05 13:28:01.638406,90.0,g,Chocolate para Taza TIMONEL Tableta  Display 12u,18.0,vega,,Timonel,PRODUCTO ACHOCOLATADO
Chocolatada en Polvo Miskísimoo 400g,S/ 18.50,metro,PRODUCTO ACHOCOLATADO,2024-12-05 16:52:06.030323,400.0,g,Chocolatada en Polvo Miskísimoo,18.5,metro,,,PRODUCTO ACHOCOLATADO
Crema para Peinar Pro-V Hidratación Extrema Anti Frizz 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Crema para Peinar Pro-V Hidratación Extrema Anti Frizz,20.9,tottus,,PANTENE,PRODUCTO ACHOCOLATADO
Mascarilla Capilar Miracles Hidratante Brillo 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Mascarilla Capilar Miracles Hidratante Brillo,20.9,tottus,,PANTENE,PRODUCTO ACHOCOLATADO
Crema para Peinar Pro-V Fuerza Reconstrucción 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Crema para Peinar Pro-V Fuerza Reconstrucción,20.9,tottus,,PANTENE,PRODUCTO ACHOCOLATADO
Crema para Peinar Pro-V Bambú 300 mL,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Crema para Peinar Pro-V Bambú,20.9,tottus,,PANTENE,PRODUCTO ACHOCOLATADO
Pack Quitagrasa Cocinas Perfectas Limón 500 ml + Doypack 500 ml,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,500.0,ml,Pack Quitagrasa Cocinas Perfectas Limón  + Doypack,20.9,tottus,,BINNER,PRODUCTO ACHOCOLATADO
Canihuaco Tostado Productos Andinos 400 g,S/ 20.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,400.0,g,Canihuaco Tostado Productos Andinos,20.9,tottus,,,PRODUCTO ACHOCOLATADO
Enjuague Bucal Plax Odor Control 1 L,S/ 24.10,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,1.0,l,Enjuague Bucal Plax Odor Control,24.1,tottus,,COLGATE,PRODUCTO ACHOCOLATADO
Crema Tratamiento Coco 300 mL,S/ 24.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,300.0,ml,Crema Tratamiento Coco,24.9,tottus,,HERBAL ESSENCES,PRODUCTO ACHOCOLATADO
Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta 90g Display 12u,S/ 28.80,vega,PRODUCTO ACHOCOLATADO,2024-12-05 13:28:01.638406,90.0,g,Chocolate para Taza SOL DEL CUZCO con Clavo y Canela Tableta  Display 12u,28.8,vega,,Sol Del Cuzco,PRODUCTO ACHOCOLATADO
Serum Capilar Bendito Clima Lima Mango Amaras 120 mL,S/ 29.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,120.0,ml,Serum Capilar Bendito Clima Lima Mango Amaras,29.9,tottus,,,PRODUCTO ACHOCOLATADO
Mascarilla Curly Monoú Rizos 350 mL,S/ 30.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,350.0,ml,Mascarilla Curly Monoú Rizos,30.9,tottus,,BE NATURAL,PRODUCTO ACHOCOLATADO
Set x3 Envases Hermetico Cuadrado 870 mL Lock´N Lock,S/ 34.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,870.0,ml,Set x3 Envases Hermetico Cuadrado  Lock´N Lock,34.9,tottus,,LOCK & LOCK,PRODUCTO ACHOCOLATADO
Gel Desvanecedor de Cicatrices y Estrías 30 g,S/ 41.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,30.0,g,Gel Desvanecedor de Cicatrices y Estrías,41.9,tottus,,CICATRICURE,PRODUCTO ACHOCOLATADO
Crema Corporal Hydroboost Body 400 mL,S/ 54.50,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,400.0,ml,Crema Corporal Hydroboost Body,54.5,tottus,,NEUTROGENA,PRODUCTO ACHOCOLATADO
Hervidor eléctrico 1.7L Cuerpo de Vidrio WKE-GLASS100,S/ 79.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,1.7,l,Hervidor eléctrico  Cuerpo de Vidrio WKE-GLASS100,79.9,tottus,,WURDEN,PRODUCTO ACHOCOLATADO
Horno eléctrico 10L Negro RHE-10L,S/ 79.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,10.0,l,Horno eléctrico  Negro RHE-,79.9,tottus,,RECCO,PRODUCTO ACHOCOLATADO
Termohervidor 2.8Lt 600W RHE-TERMO3000,S/ 119.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,2.8,l,Termohervidor t 600W RHE-TERMO3000,119.9,tottus,,RECCO,PRODUCTO ACHOCOLATADO
Vainilla 850 g,S/ 137.70,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,850.0,g,Vainilla,137.7,tottus,,GLUCERNA,PRODUCTO ACHOCOLATADO
Vino Blanco Chardonnay Proyecto Hermanas Botella 750ml,S/ 159.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,750.0,ml,Vino Blanco Chardonnay Proyecto Hermanas Botella,159.9,wong,,,PRODUCTO ACHOCOLATADO
Vino Tinto Malbec Cabernet Franc Proyecto Hermanas Botella 750ml,S/ 159.90,wong,PRODUCTO ACHOCOLATADO,2024-12-05 19:29:25.311092,750.0,ml,Vino Tinto Malbec Cabernet Franc Proyecto Hermanas Botella,159.9,wong,,,PRODUCTO ACHOCOLATADO
Tetera Acero Inoxidable Flintshire 1.7 Litros Mr. Coffee,S/ 169.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,1.7,l,Tetera Acero Inoxidable Flintshire itros Mr. Coffee,169.9,tottus,,MR COFFEE,PRODUCTO ACHOCOLATADO
Rapiducha Optima 5.5L KW OPTIMA,S/ 419.90,tottus,PRODUCTO ACHOCOLATADO,2024-12-05 12:47:01.414089,5.5,l,Rapiducha Optima  KW OPTIMA,419.9,tottus,,BRYANT,PRODUCTO ACHOCOLATADO
